,degree,branch,placed,company
0,M.Tech.,RF and Microwave Engineering,2,Reliance Jio
1,M.Tech.,RF and Microwave Engineering,1,Capgemini (Final)
2,M.Tech.,RF and Microwave Engineering,1,Thermofisher
3,M.Tech.,RF and Microwave Engineering,1,Center For Development of Advanced Computing
4,M.Tech.,RF and Microwave Engineering,2,KPIT Technologies
