,degree,branch,placed,company
0,M.Tech.,"CAD,CAM & Robotics",2,KIIT UNIVERSITY
1,M.Tech.,"CAD,CAM & Robotics",1,Hero Motocorp Ltd (PG)
2,M.Tech.,"CAD,CAM & Robotics",3,EATON
3,M.Tech.,"CAD,CAM & Robotics",1,Galgotias University
4,M.Tech.,"CAD,CAM & Robotics",1,Ajay Kumar Garg Engineering College
5,M.Tech.,"CAD,CAM & Robotics",1,Dehradun Institue of Technology
