,degree,branch,placed,company
0,M.Tech.,Transportation Engineering,1,ASC Infratech
1,M.Tech.,Transportation Engineering,1,Dehradun Institue of Technology
2,M.Tech.,Transportation Engineering,1,L&T Construction
3,M.Tech.,Transportation Engineering,2,Feedback Infra Pvt. Ltd
4,M.Tech.,Transportation Engineering,1,Galgotias University
5,M.Tech.,Transportation Engineering,1,Atkins India
