,degree,branch,placed,company
0,M.Tech.,Electric Drives and Power Electronics,1,EATON
1,M.Tech.,Electric Drives and Power Electronics,1,Mercedes Benz R&D
2,M.Tech.,Electric Drives and Power Electronics,2,KIIT UNIVERSITY
3,M.Tech.,Electric Drives and Power Electronics,1,P2 Power Solutions - Power Engineering Group
