,degree,branch,placed,company
0,M.Tech.,Industrial Pollution Abatement,1,RELAXO FOOTWEARS LIMITED
1,M.Tech.,Industrial Pollution Abatement,1,Accenture
2,M.Tech.,Industrial Pollution Abatement,1,Piramal Foundation for Education Leadership
